zip,lat,long,county,state,n
48895,42.680434,-84.271215,ingham,MI,1
,,,,,
48906,42.755284,-84.562979,ingham,MI,1
,,,,,
49014,42.303041,-85.13044,calhoun,MI,1
,,,,,
49024,42.197442,-85.619352,kalamazoo,MI,1
,,,,,
49080,42.479577,-85.633538,allegan,MI,2
,,,,,
49112,41.807011,-85.997234,cass,MI,1
,,,,,
49203,42.186861,-84.46471,jackson,MI,1
,,,,,
49221,41.889943,-84.065892,lenawee,MI,1
,,,,,
49303,43.272182,-85.854471,muskegon,MI,1
,,,,,
49315,42.835828,-85.664425,kent,MI,1
,,,,,
49423,42.812579,-86.037218,ottawa,MI,1
,,,,,
49431,43.998926,-86.349439,mason,MI,1
,,,,,
49445,43.295208,-86.278985,muskegon,MI,2
,,,,,
49456,43.076609,-86.19538,ottawa,MI,1
,,,,,
49459,43.721873,-86.141107,oceana,MI,1
,,,,,
49509,42.899917,-85.710077,kent,MI,1
,,,,,
49646,44.697144,-85.092905,kalkaska,MI,1
,,,,,
49677,43.952029,-85.414718,osceola,MI,1
,,,,,
49686,44.784919,-85.490673,grand traverse,MI,1
,,,,,
49783,46.357439,-84.587315,chippewa,MI,1
,,,,,
49911,46.423427,-89.992677,gogebic,MI,1
,,,,,
49958,46.7402,-88.7479,houghton,MI,1
,,,,,
50010,42.037879,-93.600254,story,IA,2
,,,,,
50014,42.045748,-93.647237,story,IA,1
,,,,,
50028,41.811839,-93.159506,jasper,IA,1
,,,,,
50320,41.544539,-93.582366,polk,IA,1
,,,,,
51561,41.011257,-95.808797,mills,IA,1
,,,,,
52002,42.532019,-90.7718,dubuque,IA,1
,,,,,
52310,42.139945,-91.158852,jones,IA,1
,,,,,
52405,41.987067,-91.753326,linn,IA,1
,,,,,
52556,41.030998,-91.957527,jefferson,IA,1
,,,,,
52601,40.898412,-91.164393,des moines,IA,2
,,,,,
52755,41.510935,-91.440616,johnson,IA,1
,,,,,
52761,41.462426,-91.053888,muscatine,IA,1
,,,,,
52778,41.559742,-90.959154,muscatine,IA,1
,,,,,
53005,43.062707,-88.105906,waukesha,WI,1
,,,,,
53012,43.321475,-88.004033,ozaukee,WI,1
,,,,,
53027,43.357616,-88.319032,washington,WI,1
,,,,,
53029,43.123679,-88.336087,waukesha,WI,1
,,,,,
53045,43.06081,-88.15589,waukesha,WI,1
,,,,,
53072,43.080185,-88.264875,waukesha,WI,1
,,,,,
53073,43.768454,-87.975773,sheboygan,WI,1
,,,,,
53076,43.2727,-88.206716,washington,WI,1
,,,,,
53083,43.775428,-87.860803,sheboygan,WI,1
,,,,,
53094,43.132599,-88.743595,jefferson,WI,1
,,,,,
53118,42.951536,-88.444097,waukesha,WI,1
,,,,,
53122,43.048211,-88.087888,waukesha,WI,1
,,,,,
53154,42.886266,-87.89198,milwaukee,WI,1
,,,,,
53179,42.517168,-88.138001,kenosha,WI,1
,,,,,
53211,43.082018,-87.889534,milwaukee,WI,1
,,,,,
53213,43.075461,-87.999511,milwaukee,WI,1
,,,,,
53217,43.13446,-87.933386,milwaukee,WI,1
,,,,,
53226,43.049312,-88.041387,milwaukee,WI,2
,,,,,
53402,42.755628,-87.821815,racine,WI,1
,,,,,
53510,42.685375,-90.263828,lafayette,WI,1
,,,,,
53536,42.766359,-89.250152,rock,WI,2
,,,,,
53555,43.342813,-89.557023,columbia,WI,1
,,,,,
53563,42.737804,-89.041277,rock,WI,1
,,,,,
53572,42.973438,-89.513903,dane,WI,1
,,,,,
53578,43.360759,-89.808407,sauk,WI,1
,,,,,
53590,43.195712,-89.209418,dane,WI,2
,,,,,
53597,43.183972,-89.322655,dane,WI,1
,,,,,
53703,43.053085,-89.352764,dane,WI,1
,,,,,
53704,43.104429,-89.322135,dane,WI,1
,,,,,
53705,43.073147,-89.45681,dane,WI,2
,,,,,
53714,43.118663,-89.312644,dane,WI,1
,,,,,
53717,43.015966,-89.656734,dane,WI,1
,,,,,
53726,43.06956,-89.423861,dane,WI,1
,,,,,
53949,43.812581,-89.372011,marquette,WI,1
,,,,,
53956,43.534002,-88.946714,dodge,WI,1
,,,,,
54016,44.971853,-92.481156,saint croix,WI,2
,,,,,
54022,44.802351,-92.595365,pierce,WI,1
,,,,,
54115,44.453629,-87.978279,brown,WI,1
,,,,,
54130,44.334465,-88.295776,outagamie,WI,1
,,,,,
54229,44.571416,-87.833306,brown,WI,1
,,,,,
54235,44.945314,-87.384142,door,WI,1
,,,,,
54247,44.189293,-87.781594,manitowoc,WI,1
,,,,,
54313,44.54964,-87.99597,brown,WI,1
,,,,,
54406,44.393087,-89.335313,portage,WI,1
,,,,,
54437,44.660403,-90.6756,clark,WI,1
,,,,,
54451,45.164705,-90.445798,taylor,WI,1
,,,,,
54459,45.451541,-90.287732,price,WI,1
,,,,,
54548,45.827583,-89.824294,oneida,WI,1
,,,,,
54552,45.846473,-90.360373,price,WI,1
,,,,,
54601,43.85456,-91.132072,la crosse,WI,1
,,,,,
54660,43.983826,-90.473336,monroe,WI,1
,,,,,
54701,44.75653,-91.473097,eau claire,WI,2
,,,,,
54829,45.42772,-91.899489,barron,WI,2
,,,,,
54922,44.432373,-88.559628,outagamie,WI,1
,,,,,
54923,43.915726,-89.027124,green lake,WI,1
,,,,,
54935,43.734724,-88.523176,fond du lac,WI,1
,,,,,
54956,44.170785,-88.658087,winnebago,WI,1
,,,,,
54982,44.075321,-89.271177,waushara,WI,2
,,,,,
55001,44.90717,-92.816193,washington,MN,1
,,,,,
55024,44.640515,-93.14196,dakota,MN,1
,,,,,
55033,44.737166,-93.032909,dakota,MN,1
,,,,,
55044,44.633421,-93.25812,dakota,MN,2
,,,,,
55057,44.376816,-93.241838,rice,MN,1
,,,,,
55082,45.061416,-92.84736,washington,MN,1
,,,,,
55104,44.955615,-93.16702,ramsey,MN,1
,,,,,
55106,44.957065,-93.041616,ramsey,MN,1
,,,,,
55107,44.932465,-93.087967,ramsey,MN,1
,,,,,
55109,45.013234,-93.029667,ramsey,MN,2
,,,,,
55110,45.079965,-93.022317,ramsey,MN,1
,,,,,
55112,45.078815,-93.187223,ramsey,MN,1
,,,,,
55113,45.013895,-93.157071,ramsey,MN,1
,,,,,
55118,44.856615,-93.113028,dakota,MN,1
,,,,,
55119,44.941415,-93.010714,ramsey,MN,1
,,,,,
55122,44.786018,-93.220205,dakota,MN,1
,,,,,
55123,44.805989,-93.140878,dakota,MN,2
,,,,,
55124,44.749701,-93.202881,dakota,MN,2
,,,,,
55125,44.919716,-92.943876,washington,MN,2
,,,,,
55126,45.073561,-93.138022,ramsey,MN,2
,,,,,
55127,45.080265,-93.08752,ramsey,MN,1
,,,,,
55305,44.952763,-93.43723,hennepin,MN,1
,,,,,
55309,45.367294,-93.686916,sherburne,MN,1
,,,,,
55311,45.124263,-93.499583,hennepin,MN,1
,,,,,
55331,44.912712,-93.623186,hennepin,MN,1
,,,,,
55343,44.913969,-93.44813,hennepin,MN,2
,,,,,
55345,44.916963,-93.481749,hennepin,MN,1
,,,,,
55347,44.841713,-93.459829,hennepin,MN,1
,,,,,
55353,45.36261,-94.309928,stearns,MN,1
,,,,,
55362,45.249636,-93.851533,wright,MN,1
,,,,,
55404,44.948614,-93.329926,hennepin,MN,1
,,,,,
55406,44.976015,-93.278975,hennepin,MN,2
,,,,,
55411,44.999514,-93.297393,hennepin,MN,1
,,,,,
55416,44.949714,-93.337326,hennepin,MN,2
,,,,,
55419,44.890914,-93.282724,hennepin,MN,1
,,,,,
55420,44.835164,-93.255222,hennepin,MN,2
,,,,,
55426,44.955014,-93.382928,hennepin,MN,1
,,,,,
55436,44.901163,-93.42267,hennepin,MN,1
,,,,,
55438,44.826613,-93.375027,hennepin,MN,1
,,,,,
55446,45.040013,-93.486482,hennepin,MN,2
,,,,,
55447,45.003335,-93.487482,hennepin,MN,1
,,,,,
55901,44.075285,-92.516916,olmsted,MN,1
,,,,,
55904,43.98622,-92.302649,olmsted,MN,1
,,,,,
55963,44.261029,-92.710905,goodhue,MN,1
,,,,,
55975,43.689711,-92.334603,fillmore,MN,1
,,,,,
56007,43.686288,-93.389838,freeborn,MN,1
,,,,,
56031,43.674049,-94.51078,martin,MN,2
,,,,,
56063,44.08391,-93.862052,blue earth,MN,1
,,,,,
56201,45.147104,-94.977723,kandiyohi,MN,1
,,,,,
56320,45.470708,-94.661654,stearns,MN,1
,,,,,
56342,45.973268,-93.536504,mille lacs,MN,1
,,,,,
56347,45.904136,-94.815114,todd,MN,2
,,,,,
56359,45.943108,-93.663152,mille lacs,MN,1
,,,,,
56401,46.350195,-94.099983,crow wing,MN,1
,,,,,
56461,47.108153,-94.921064,hubbard,MN,1
,,,,,
56467,46.94336,-94.844112,hubbard,MN,1
,,,,,
56701,48.076333,-96.149002,pennington,MN,1
,,,,,
57038,42.580112,-96.576256,union,SD,1
,,,,,
57069,42.854124,-96.973318,clay,SD,1
,,,,,
57106,43.529244,-96.780065,minnehaha,SD,1
,,,,,
57501,44.334073,-100.094195,hughes,SD,1
,,,,,
58501,46.981207,-100.502724,burleigh,ND,1
,,,,,
59034,45.52731,-107.6963,big horn,MT,1
,,,,,
59101,45.686966,-108.387392,yellowstone,MT,1
,,,,,
59102,45.790379,-108.588144,yellowstone,MT,1
,,,,,
59105,45.949726,-108.599037,yellowstone,MT,1
,,,,,
59241,48.342617,-106.854457,valley,MT,1
,,,,,
59405,47.277623,-111.290803,cascade,MT,1
,,,,,
59427,48.654298,-112.93062,glacier,MT,1
,,,,,
59433,47.842372,-111.795709,teton,MT,1
,,,,,
59457,47.250047,-109.381996,fergus,MT,1
,,,,,
59527,48.360516,-108.89392,blaine,MT,1
,,,,,
59701,45.997895,-112.598765,silver bow,MT,1
,,,,,
59715,45.809998,-111.168212,gallatin,MT,1
,,,,,
59718,45.66812,-111.240393,gallatin,MT,2
,,,,,
59801,46.853606,-113.909123,missoula,MT,1
,,,,,
59803,46.811758,-113.987645,missoula,MT,1
,,,,,
59808,46.977603,-114.061856,missoula,MT,1
,,,,,
59860,47.737279,-114.230256,lake,MT,2
,,,,,
59911,48.145854,-113.921121,flathead,MT,1
,,,,,
60008,42.074226,-88.026871,cook,IL,1
,,,,,
60016,42.048278,-87.890466,cook,IL,1
,,,,,
60022,42.102927,-87.815914,cook,IL,1
,,,,,
60025,42.082715,-87.819714,cook,IL,1
,,,,,
60026,41.811929,-87.68732,cook,IL,1
,,,,,
60035,42.187424,-87.811865,lake,IL,1
,,,,,
60048,42.28947,-87.957724,lake,IL,3
,,,,,
60060,42.252523,-88.027327,lake,IL,1
,,,,,
60061,42.231183,-87.962973,lake,IL,2
,,,,,
60062,42.120176,-87.838815,cook,IL,2
,,,,,
60068,42.037228,-87.843714,cook,IL,1
,,,,,
60073,42.279215,-88.050226,lake,IL,1
,,,,,
60084,42.249873,-88.073127,lake,IL,1
,,,,,
60093,42.112176,-87.940168,cook,IL,2
,,,,,
60120,41.990689,-88.429777,kane,IL,1
,,,,,
60152,42.255176,-88.607897,mchenry,IL,1
,,,,,
60171,41.923168,-87.83931,cook,IL,1
,,,,,
60172,41.839679,-88.088716,du page,IL,1
,,,,,
60181,41.875379,-87.97643,du page,IL,1
,,,,,
60188,41.839679,-88.088716,du page,IL,1
,,,,,
60194,42.028926,-88.116655,cook,IL,1
,,,,,
60201,42.049148,-87.702155,cook,IL,1
,,,,,
60202,42.044529,-87.687969,cook,IL,1
,,,,,
60302,41.811929,-87.68732,cook,IL,2
,,,,,
60305,41.811929,-87.68732,cook,IL,1
,,,,,
60402,41.811929,-87.68732,cook,IL,1
,,,,,
60430,41.811929,-87.68732,cook,IL,2
,,,,,
60431,41.471206,-87.93909,will,IL,1
,,,,,
60450,41.337433,-88.430183,grundy,IL,1
,,,,,
60516,41.75231,-88.021797,du page,IL,1
,,,,,
60532,41.79818,-88.037714,du page,IL,2
,,,,,
60540,41.759029,-88.152381,du page,IL,2
,,,,,
60561,41.743437,-87.98046,du page,IL,1
,,,,,
60564,41.681479,-88.201424,will,IL,1
,,,,,
60601,41.811929,-87.68732,cook,IL,1
,,,,,
60605,41.811929,-87.68732,cook,IL,2
,,,,,
60607,41.928881,-87.81381,cook,IL,2
,,,,,
60610,41.811929,-87.68732,cook,IL,1
,,,,,
60613,41.811929,-87.68732,cook,IL,1
,,,,,
60614,41.811929,-87.68732,cook,IL,3
,,,,,
60616,41.811929,-87.68732,cook,IL,1
,,,,,
60618,41.811929,-87.68732,cook,IL,1
,,,,,
60622,41.811929,-87.68732,cook,IL,1
,,,,,
60623,41.811929,-87.68732,cook,IL,2
,,,,,
60640,41.811929,-87.68732,cook,IL,2
,,,,,
60646,42.00663,-87.75901,cook,IL,1
,,,,,
60654,41.811929,-87.68732,cook,IL,1
,,,,,
60655,41.811929,-87.68732,cook,IL,2
,,,,,
60657,41.811929,-87.68732,cook,IL,3
,,,,,
60714,42.031179,-87.811163,cook,IL,1
,,,,,
60901,41.111151,-87.874618,kankakee,IL,1
,,,,,
61021,41.809229,-89.417156,lee,IL,1
,,,,,
61065,42.392537,-88.811894,boone,IL,1
,,,,,
61101,42.33342,-89.157198,winnebago,IL,1
,,,,,
61115,42.354546,-89.039675,winnebago,IL,1
,,,,,
61201,41.495083,-90.604899,rock island,IL,1
,,,,,
61364,41.164177,-88.85632,la salle,IL,1
,,,,,
61554,40.548928,-89.638839,tazewell,IL,1
,,,,,
61607,40.632085,-89.690349,peoria,IL,1
,,,,,
61611,40.563589,-89.543319,tazewell,IL,1
,,,,,
61614,40.768117,-89.602647,peoria,IL,1
,,,,,
61704,40.491715,-88.982373,mclean,IL,1
,,,,,
61761,40.530375,-88.7989,mclean,IL,4
,,,,,
61821,40.117337,-88.312996,champaign,IL,1
,,,,,
61822,40.131682,-88.28541,champaign,IL,1
,,,,,
61853,40.111848,-88.20431,champaign,IL,1
,,,,,
61951,39.588093,-88.633539,moultrie,IL,1
,,,,,
62040,38.802398,-90.1289,madison,IL,1
,,,,,
62220,38.46435,-89.973877,saint clair,IL,1
,,,,,
62234,38.733747,-89.908644,madison,IL,1
,,,,,
62262,38.93611,-89.313739,bond,IL,1
,,,,,
62305,39.96008,-91.302633,adams,IL,3
,,,,,
62450,38.709154,-88.085204,richland,IL,1
,,,,,
62454,39.004559,-87.751776,crawford,IL,1
,,,,,
62536,39.641606,-89.650041,sangamon,IL,1
,,,,,
62539,39.860619,-89.378449,sangamon,IL,1
,,,,,
62568,39.559092,-89.34063,christian,IL,1
,,,,,
62656,40.162779,-89.398361,logan,IL,1
,,,,,
62702,39.831699,-89.646507,sangamon,IL,1
,,,,,
62704,39.772463,-89.688924,sangamon,IL,1
,,,,,
62926,37.42204,-89.225572,union,IL,1
,,,,,
62939,37.534099,-88.971292,johnson,IL,1
,,,,,
63011,38.609102,-90.559763,saint louis,MO,3
,,,,,
63021,38.566653,-90.535646,saint louis,MO,6
,,,,,
63026,38.529903,-90.46737,saint louis,MO,1
,,,,,
63031,38.805499,-90.351314,saint louis,MO,1
,,,,,
63044,38.7514,-90.411542,saint louis,MO,1
,,,,,
63052,38.406865,-90.438051,jefferson,MO,1
,,,,,
63102,38.6336,-90.191221,saint louis city,MO,1
,,,,,
63103,38.629901,-90.216411,saint louis city,MO,1
,,,,,
63108,38.644801,-90.251962,saint louis city,MO,2
,,,,,
63110,38.625401,-90.268132,saint louis city,MO,1
,,,,,
63119,38.589302,-90.348116,saint louis,MO,1
,,,,,
63122,38.578052,-90.42563,saint louis,MO,1
,,,,,
63123,38.547552,-90.324115,saint louis,MO,1
,,,,,
63129,38.456553,-90.328212,saint louis,MO,1
,,,,,
63130,38.666851,-90.322514,saint louis,MO,2
,,,,,
63131,38.617102,-90.450368,saint louis,MO,1
,,,,,
63139,38.613501,-90.291814,saint louis city,MO,2
,,,,,
63141,38.656502,-90.454219,saint louis,MO,1
,,,,,
63143,38.611099,-90.322475,saint louis,MO,1
,,,,,
63146,38.703251,-90.461818,saint louis,MO,2
,,,,,
63301,38.754788,-90.613131,saint charles,MO,1
,,,,,
63303,38.759034,-90.595151,saint charles,MO,1
,,,,,
63348,38.777039,-90.916101,saint charles,MO,1
,,,,,
63357,38.651157,-91.151576,warren,MO,1
,,,,,
63385,38.79067,-90.852228,saint charles,MO,1
,,,,,
63445,40.41361,-91.659318,clark,MO,1
,,,,,
63456,39.624018,-91.762318,monroe,MO,1
,,,,,
64052,39.075554,-94.451179,jackson,MO,1
,,,,,
64064,38.987374,-94.333116,jackson,MO,1
,,,,,
64078,38.715254,-94.472568,cass,MO,1
,,,,,
64086,38.944006,-94.288086,jackson,MO,2
,,,,,
64109,39.066654,-94.575933,jackson,MO,1
,,,,,
64113,39.013805,-94.525243,jackson,MO,1
,,,,,
64119,39.211552,-94.527381,clay,MO,1
,,,,,
64133,39.032319,-94.469977,jackson,MO,1
,,,,,
64134,38.930506,-94.48358,jackson,MO,1
,,,,,
64150,39.177602,-94.632084,platte,MO,1
,,,,,
64154,39.278393,-94.641184,platte,MO,1
,,,,,
64468,40.277742,-94.860299,nodaway,MO,1
,,,,,
64701,38.615239,-94.321556,cass,MO,2
,,,,,
64870,37.185063,-94.330289,jasper,MO,1
,,,,,
65202,39.015904,-92.311885,boone,MO,1
,,,,,
65613,37.626464,-93.413616,polk,MO,1
,,,,,
65672,36.630652,-93.17315,taney,MO,1
,,,,,
65706,37.274421,-92.932494,webster,MO,1
,,,,,
65714,36.961768,-93.237749,christian,MO,1
,,,,,
65721,36.972577,-93.122301,christian,MO,2
,,,,,
65725,37.455661,-93.265019,polk,MO,1
,,,,,
65804,37.151377,-93.238034,greene,MO,2
,,,,,
65807,37.158811,-93.348705,greene,MO,1
,,,,,
66012,39.068153,-94.763938,wyandotte,KS,1
,,,,,
66043,39.233204,-94.883026,leavenworth,KS,1
,,,,,
66067,38.564337,-95.282668,franklin,KS,1
,,,,,
66202,39.024819,-94.682563,johnson,KS,1
,,,,,
66203,39.015629,-94.693187,johnson,KS,1
,,,,,
66204,38.974815,-94.683188,johnson,KS,1
,,,,,
66210,38.927256,-94.714336,johnson,KS,1
,,,,,
66213,38.898243,-94.704936,johnson,KS,1
,,,,,
66227,38.974684,-94.868066,johnson,KS,1
,,,,,
66503,39.245797,-96.633596,riley,KS,1
,,,,,
66604,39.045716,-95.758369,shawnee,KS,2
,,,,,
67203,37.706514,-97.395351,sedgwick,KS,1
,,,,,
67211,37.661,-97.312573,sedgwick,KS,1
,,,,,
67214,37.706143,-97.319593,sedgwick,KS,2
,,,,,
67301,37.180636,-95.756197,montgomery,KS,1
,,,,,
67401,38.823673,-97.642113,saline,KS,2
,,,,,
68127,41.207414,-96.061154,douglas,NE,1
,,,,,
68130,41.234004,-96.19506,douglas,NE,1
,,,,,
68131,41.265611,-95.963832,douglas,NE,1
,,,,,
68135,41.205998,-96.193498,douglas,NE,1
,,,,,
68144,41.233498,-96.118847,douglas,NE,1
,,,,,
68521,40.863301,-96.718994,lancaster,NE,1
,,,,,
68767,42.224218,-97.581551,pierce,NE,1
,,,,,
68845,40.75141,-99.129054,buffalo,NE,1
,,,,,
69162,41.161943,-103.066015,cheyenne,NE,1
,,,,,
70003,30.005653,-90.20733,jefferson,LA,2
,,,,,
70037,29.620092,-89.771638,plaquemines,LA,1
,,,,,
70058,29.875555,-90.069558,jefferson,LA,1
,,,,,
70068,30.065367,-90.527515,st john the baptist,LA,1
,,,,,
70125,29.952659,-90.102965,orleans,LA,1
,,,,,
70301,29.640426,-90.599039,lafourche,LA,3
,,,,,
70401,30.549037,-90.464466,tangipahoa,LA,1
,,,,,
70501,30.232955,-92.066574,lafayette,LA,1
,,,,,
70503,30.202892,-92.059521,lafayette,LA,3
,,,,,
70506,30.176093,-92.066315,lafayette,LA,1
,,,,,
70605,30.130378,-93.245056,calcasieu,LA,1
,,,,,
70653,30.682899,-93.441983,beauregard,LA,1
,,,,,
70663,30.300185,-93.435063,calcasieu,LA,1
,,,,,
70764,30.215233,-91.267904,iberville,LA,1
,,,,,
70810,30.355342,-91.072118,east baton rouge,LA,1
,,,,,
71027,32.172214,-93.790471,de soto,LA,2
,,,,,
71111,32.516708,-93.586698,bossier,LA,1
,,,,,
71457,31.70988,-93.109141,natchitoches,LA,1
,,,,,
71643,34.024648,-91.626178,lincoln,AR,1
,,,,,
71901,34.526841,-92.958697,garland,AR,1
,,,,,
72110,35.169237,-92.817379,conway,AR,1
,,,,,
72114,34.766561,-92.262899,pulaski,AR,1
,,,,,
72116,34.805945,-92.230488,pulaski,AR,1
,,,,,
72205,34.742911,-92.346652,pulaski,AR,1
,,,,,
72209,34.674055,-92.368649,pulaski,AR,1
,,,,,
72531,36.374704,-91.804608,fulton,AR,1
,,,,,
72560,35.820825,-92.038894,stone,AR,1
,,,,,
72801,35.29465,-93.072885,pope,AR,1
,,,,,
72903,35.354491,-94.356112,sebastian,AR,1
,,,,,
73012,34.48532,-97.852223,stephens,OK,1
,,,,,
73013,35.555542,-97.515011,oklahoma,OK,1
,,,,,
73034,35.631005,-97.463291,oklahoma,OK,1
,,,,,
73036,35.508128,-98.026708,canadian,OK,1
,,,,,
73072,35.218728,-97.363181,cleveland,OK,1
,,,,,
73112,35.511007,-97.578865,oklahoma,OK,1
,,,,,
73115,35.444931,-97.446013,oklahoma,OK,1
,,,,,
73130,35.459312,-97.298733,oklahoma,OK,1
,,,,,
73401,34.156627,-97.179214,carter,OK,1
,,,,,
73521,34.663039,-99.280343,jackson,OK,1
,,,,,
73762,35.732016,-97.97746,canadian,OK,1
,,,,,
74023,36.029294,-96.855949,payne,OK,1
,,,,,
74055,36.140225,-95.909669,tulsa,OK,2
,,,,,
74114,36.125893,-95.947421,tulsa,OK,2
,,,,,
74120,36.148593,-95.979824,tulsa,OK,1
,,,,,
74132,36.045543,-95.956267,tulsa,OK,1
,,,,,
74135,36.092236,-95.923175,tulsa,OK,1
,,,,,
74146,36.097046,-95.846066,tulsa,OK,1
,,,,,
74804,35.386758,-96.933148,pottawatomie,OK,1
,,,,,
74955,35.450662,-94.706796,sequoyah,OK,1
,,,,,
75002,33.208033,-96.646773,collin,TX,2
,,,,,
75006,32.767268,-96.777626,dallas,TX,1
,,,,,
75024,33.096727,-96.805334,collin,TX,1
,,,,,
75032,32.886,-96.409502,rockwall,TX,1
,,,,,
75035,33.157083,-96.772929,collin,TX,2
,,,,,
75042,32.829977,-96.690125,dallas,TX,1
,,,,,
75044,32.952929,-96.646873,dallas,TX,1
,,,,,
75067,33.047871,-97.050897,denton,TX,1
,,,,,
75070,33.230381,-96.627018,collin,TX,3
,,,,,
75071,NA,NA,collin,TX,1
,,,,,
75077,33.101069,-97.054032,denton,TX,2
,,,,,
75080,32.962811,-96.726826,dallas,TX,1
,,,,,
75088,32.928105,-96.555019,dallas,TX,3
,,,,,
75093,33.032674,-96.805055,collin,TX,1
,,,,,
75104,32.767268,-96.777626,dallas,TX,1
,,,,,
75169,32.695514,-95.974996,van zandt,TX,1
,,,,,
75211,32.736481,-96.835013,dallas,TX,1
,,,,,
75218,32.838526,-96.699475,dallas,TX,1
,,,,,
75219,32.767268,-96.777626,dallas,TX,1
,,,,,
75225,32.851127,-96.771829,dallas,TX,1
,,,,,
75228,32.832277,-96.682075,dallas,TX,1
,,,,,
75229,32.767268,-96.777626,dallas,TX,1
,,,,,
75230,32.886576,-96.769578,dallas,TX,1
,,,,,
75231,32.880025,-96.740103,dallas,TX,2
,,,,,
75232,32.652934,-96.820845,dallas,TX,1
,,,,,
75238,32.878923,-96.704725,dallas,TX,1
,,,,,
75244,32.767268,-96.777626,dallas,TX,1
,,,,,
75247,32.660247,-96.752254,dallas,TX,1
,,,,,
75454,33.283706,-96.53316,collin,TX,1
,,,,,
75559,33.506028,-94.589575,bowie,TX,1
,,,,,
75650,32.526928,-94.573183,harrison,TX,1
,,,,,
75703,32.230847,-95.340504,smith,TX,2
,,,,,
75758,32.257185,-95.539252,henderson,TX,1
,,,,,
75771,32.506185,-95.400598,smith,TX,1
,,,,,
75778,32.293384,-95.742334,henderson,TX,1
,,,,,
75965,NA,NA,nacogdoches,TX,1
,,,,,
76001,32.771419,-97.291484,tarrant,TX,1
,,,,,
76008,32.681918,-97.779522,parker,TX,1
,,,,,
76015,32.771419,-97.291484,tarrant,TX,1
,,,,,
76016,32.771419,-97.291484,tarrant,TX,2
,,,,,
76021,32.852546,-97.136289,tarrant,TX,1
,,,,,
76022,32.831019,-97.144339,tarrant,TX,1
,,,,,
76028,32.492683,-97.264359,johnson,TX,1
,,,,,
76063,32.771419,-97.291484,tarrant,TX,2
,,,,,
76084,32.455147,-97.141191,johnson,TX,1
,,,,,
76088,32.847803,-97.860618,parker,TX,1
,,,,,
76102,32.759437,-97.245612,tarrant,TX,2
,,,,,
76107,32.75428,-97.380446,tarrant,TX,1
,,,,,
76109,32.771419,-97.291484,tarrant,TX,1
,,,,,
76118,32.801252,-97.195241,tarrant,TX,1
,,,,,
76123,32.771419,-97.291484,tarrant,TX,1
,,,,,
76131,32.891654,-97.348081,tarrant,TX,1
,,,,,
76137,32.853199,-97.288144,tarrant,TX,2
,,,,,
76227,33.278066,-97.01748,denton,TX,1
,,,,,
76244,32.771419,-97.291484,tarrant,TX,1
,,,,,
76258,33.249576,-97.067567,denton,TX,1
,,,,,
76511,30.906295,-97.417295,bell,TX,1
,,,,,
76692,31.971321,-97.346289,hill,TX,1
,,,,,
76706,31.47441,-97.112326,mclennan,TX,1
,,,,,
76708,31.639896,-97.266208,mclennan,TX,1
,,,,,
77002,29.807651,-95.391447,harris,TX,1
,,,,,
77005,29.83399,-95.434241,harris,TX,1
,,,,,
77006,29.83399,-95.434241,harris,TX,1
,,,,,
77008,29.83399,-95.434241,harris,TX,1
,,,,,
77024,29.824899,-95.421967,harris,TX,2
,,,,,
77025,29.83399,-95.434241,harris,TX,2
,,,,,
77043,29.83399,-95.434241,harris,TX,1
,,,,,
77054,29.67543,-95.391466,harris,TX,1
,,,,,
77057,29.83399,-95.434241,harris,TX,1
,,,,,
77058,29.571604,-95.099828,harris,TX,1
,,,,,
77063,29.83399,-95.434241,harris,TX,1
,,,,,
77071,29.83399,-95.434241,harris,TX,1
,,,,,
77079,29.83399,-95.434241,harris,TX,1
,,,,,
77084,29.83399,-95.434241,harris,TX,2
,,,,,
77095,29.83399,-95.434241,harris,TX,2
,,,,,
77096,29.83399,-95.434241,harris,TX,1
,,,,,
77098,29.83399,-95.434241,harris,TX,1
,,,,,
77304,30.276638,-95.444823,montgomery,TX,1
,,,,,
77354,30.233328,-95.550188,montgomery,TX,1
,,,,,
77358,30.550542,-95.466582,walker,TX,1
,,,,,
77379,29.83399,-95.434241,harris,TX,1
,,,,,
77381,30.171573,-95.498497,montgomery,TX,1
,,,,,
77384,30.225997,-95.499935,montgomery,TX,1
,,,,,
77388,29.83399,-95.434241,harris,TX,2
,,,,,
77389,29.83399,-95.434241,harris,TX,2
,,,,,
77396,29.83399,-95.434241,harris,TX,1
,,,,,
77406,29.50401,-95.919107,fort bend,TX,1
,,,,,
77433,29.83399,-95.434241,harris,TX,1
,,,,,
77449,29.83399,-95.434241,harris,TX,1
,,,,,
77450,29.83399,-95.434241,harris,TX,1
,,,,,
77479,29.552921,-95.666778,fort bend,TX,1
,,,,,
77802,30.620983,-96.319377,brazos,TX,1
,,,,,
77845,30.579234,-96.293826,brazos,TX,1
,,,,,
78006,29.893137,-98.685719,kendall,TX,1
,,,,,
78133,29.801223,-98.220684,comal,TX,1
,,,,,
78231,29.437532,-98.461582,bexar,TX,1
,,,,,
78232,29.437532,-98.461582,bexar,TX,1
,,,,,
78233,29.292564,-98.408567,bexar,TX,1
,,,,,
78249,29.437532,-98.461582,bexar,TX,1
,,,,,
78251,29.464885,-98.671774,bexar,TX,1
,,,,,
78253,29.471977,-98.757439,bexar,TX,1
,,,,,
